-1.176995300739108623e-35,9.618450376350519180e-20
6.088200849600588424e-12,2.467427989484266600e-06
2.435292373829519212e-11,4.934868155535796370e-06
5.479452902785804979e-11,7.402332674961359515e-06
9.741361782205358249e-11,9.869833725049772692e-06
1.522110312490934127e-10,1.233738348380958492e-05
2.191878512268772387e-10,1.480499413021231835e-05
2.983454000281558740e-10,1.727267784443009825e-05
3.896852403432575356e-10,1.974044680807902086e-05
4.932091756335625928e-10,2.220831320445690871e-05
6.089192499695794725e-10,2.467628921878637017e-05
7.368177482199162673e-10,2.714438703845453851e-05
8.769071961093584302e-10,2.961261885325280600e-05
1.029190360336972486e-09,3.208099685561986475e-05
1.193670248632266526e-09,3.454953324088164401e-05
1.370350109945868062e-09,3.701824020749182689e-05
1.559233434730487910e-09,3.948712995727380026e-05
1.760323954717299565e-09,4.195621469566309926e-05
1.973625643431163744e-09,4.442550663194660943e-05
2.199142716133399685e-09,4.689501797950668837e-05
2.436879630149490325e-09,4.936476095606204159e-05
2.686841085017019627e-09,5.183474778390882194e-05
2.949032022531202869e-09,5.430499069016488008e-05
3.223457627147449813e-09,5.677550190701139245e-05
3.510123326154535373e-09,5.924629367193434698e-05
3.809034789854570962e-09,6.171737822797001324e-05
4.120197931719344928e-09,6.418876782394552691e-05
4.443618908948680645e-09,6.666047471472357389e-05
4.779304122350436997e-09,6.913251116144685752e-05
5.127260216792879402e-09,7.160488943177970630e-05
5.487494081704455715e-09,7.407762180015463500e-05
5.860012850770745378e-09,7.655072054801580228e-05
6.244823902816767485e-09,7.902419796406283414e-05
6.641934862007278428e-09,8.149806634449781881e-05
7.051353597769679496e-09,8.397233799326978075e-05
7.473088225596432523e-09,8.644702522231934440e-05
7.907147107239592092e-09,8.892214035182717915e-05
8.353538850982527746e-09,9.139769571045809388e-05
8.812272312007595845e-09,9.387370363560860098e-05
9.283356592720491975e-09,9.635017647365504959e-05
9.766801043547897900e-09,9.882712658020024088e-05
1.026261526273030591e-08,1.013045663203203010e-04
1.077080909703507664e-08,1.037825080688152128e-04
1.129139264244685361e-08,1.062609642104563398e-04
1.182437624390270334e-08,1.087399471402345316e-04
1.236977049628593148e-08,1.112194692636122282e-04
1.292758624484973328e-08,1.136995429967706044e-04
1.349783458519226403e-08,1.161801807668628658e-04
1.408052686452421560e-08,1.186613950122623011e-04
1.467567468136541816e-08,1.211431981828166494e-04
1.528328988646130003e-08,1.236256027400970195e-04
1.590338458320360834e-08,1.261086211576532194e-04
1.653597112822947304e-08,1.285922659212637329e-04
1.718106213162821859e-08,1.310765495291917266e-04
1.783867045797858065e-08,1.335614844924378451e-04
1.850880922660073476e-08,1.360470833349936980e-04
1.919149181164979754e-08,1.385333585940989507e-04
1.988673184395223709e-08,1.410203228204959768e-04
2.059454321009480641e-08,1.435079885786851874e-04
2.131494005409616286e-08,1.459963684471827464e-04
2.204793677765933363e-08,1.484854750187787728e-04
2.279354804064099849e-08,1.509753209007928874e-04
2.355178876182672008e-08,1.534659187153353699e-04
2.432267411959716188e-08,1.559572810995651991e-04
2.510621955237690643e-08,1.584494207059489873e-04
2.590244075959381608e-08,1.609423502025236557e-04
2.671135370232758898e-08,1.634360822731563715e-04
2.753297460343891501e-08,1.659306296178054616e-04
2.836731994904441490e-08,1.684260049527854994e-04
2.921440648882451691e-08,1.709222210110280019e-04
3.007425123666754261e-08,1.734192905423466251e-04
3.094687147164126695e-08,1.759172263137023329e-04
3.183228473843877852e-08,1.784160411094682134e-04
3.273050884862479917e-08,1.809157477316947020e-04
3.364156188069052944e-08,1.834163590003788701e-04
3.456546218159557936e-08,1.859178877537294038e-04
3.550222836686159209e-08,1.884203468484375464e-04
3.645187932202168932e-08,1.909237491599452216e-04
3.741443420295403682e-08,1.934281075827143761e-04
3.838991243663110466e-08,1.959334350304995211e-04
3.937833372277614599e-08,1.984397444366194335e-04
4.037971803361186649e-08,2.009470487542266883e-04
4.139408561548903715e-08,2.034553609565858381e-04
4.242145698945269602e-08,2.059646940373448427e-04
4.346185295240100186e-08,2.084750610108099418e-04
4.451529457754670821e-08,2.109864749122236985e-04
4.558180321552077457e-08,2.134989487980409829e-04
4.666140049576783993e-08,2.160124957462059047e-04
4.775410832666662719e-08,2.185271288564328651e-04
4.885994889710502736e-08,2.210428612504850075e-04
4.997894467713595459e-08,2.235597060724544291e-04
5.111111841907068697e-08,2.260776764890460526e-04
5.225649315841499679e-08,2.285967856898579731e-04
5.341509221520426635e-08,2.311170468876664144e-04
5.458693919441971866e-08,2.336384733187108734e-04
5.577205798734448406e-08,2.361610782429796724e-04
5.697047277294530951e-08,2.386848749444953207e-04
5.818220801807132014e-08,2.412098767316048914e-04
5.940728847949258937e-08,2.437360969372664402e-04
6.064573920428643220e-08,2.462635489193411710e-04
6.189758553135463979e-08,2.487922460608836496e-04
6.316285309227917460e-08,2.513222017704331559e-04
6.444156781266620658e-08,2.538534294823091022e-04
6.573375591299630921e-08,2.563859426569032522e-04
6.703944391010274380e-08,2.589197547809764677e-04
6.835865861821639370e-08,2.614548793679562677e-04
6.969142715006452488e-08,2.639913299582337370e-04
7.103777691802039493e-08,2.665291201194622782e-04
7.239773563570860546e-08,2.690682634468593453e-04
7.377133131890319526e-08,2.716087735635076350e-04
7.515859228666524530e-08,2.741506641206566575e-04
7.655954716278188175e-08,2.766939487980289150e-04
7.797422487739752915e-08,2.792386413041232618e-04
7.940265466743975620e-08,2.817847553765234683e-04
8.084486607870481645e-08,2.843323047822038027e-04
8.230088896671810145e-08,2.868813033178412280e-04
8.377075349861410389e-08,2.894317648101228809e-04
8.525449015373385377e-08,2.919837031160608162e-04
8.675212972532648846e-08,2.945371321233025219e-04
8.826370332235069327e-08,2.970920657504483200e-04
8.978924237009057382e-08,2.996485179473657844e-04
9.132877861239736842e-08,3.022065026955063284e-04
9.288234411224107829e-08,3.047660340082265621e-04
9.444997125386527965e-08,3.073271259311071021e-04
9.603169274396362606e-08,3.098897925422738745e-04
9.762754161316897201e-08,3.124540479527214789e-04
9.923755121756285180e-08,3.150199063066399120e-04
1.008617552400706487e-07,3.175873817817374974e-04
1.025001876922717044e-07,3.201564885895713509e-04
1.041528829157471866e-07,3.227272409758756761e-04
1.058198755835081335e-07,3.252996532208912001e-04
1.075012007018631486e-07,3.278737396397002454e-04
1.091968936118093739e-07,3.304495145825591469e-04
1.109069899908654960e-07,3.330269924352326737e-04
1.126315258542634420e-07,3.356061876193339806e-04
1.143705375571676188e-07,3.381871145926612534e-04
1.161240617957241227e-07,3.407697878495385274e-04
1.178921356096036642e-07,3.433542219211589458e-04
1.196747963825892899e-07,3.459404313759278015e-04
1.214720818452142022e-07,3.485284308198073676e-04
1.232840300759250261e-07,3.511182348966659559e-04
1.251106795032472495e-07,3.537098582886248621e-04
1.269520689073699291e-07,3.563033157164111650e-04
1.288082374217381384e-07,3.588986219397092788e-04
1.306792245354451745e-07,3.614957917575145120e-04
1.325650700943306567e-07,3.640948400084913412e-04
1.344658143032770181e-07,3.666957815713295724e-04
1.363814977280223946e-07,3.692986313651043496e-04
1.383121612970500636e-07,3.719034043496397424e-04
1.402578463034442676e-07,3.745101155258708696e-04
1.422185944067567033e-07,3.771187799362085160e-04
1.441944476348505132e-07,3.797294126649094961e-04
1.461854483864805327e-07,3.823420288384438192e-04
1.481916394324287378e-07,3.849566436258663538e-04
1.502130639181783018e-07,3.875732722391913654e-04
1.522497653654089527e-07,3.901919299337674335e-04
1.543017876745780144e-07,3.928126320086542658e-04
1.563691751266128058e-07,3.954353938070029285e-04
1.584519723850333574e-07,3.980602307164380813e-04
1.605502244982908848e-07,4.006871581694399420e-04
1.626639769016255960e-07,4.033161916437320513e-04
1.647932754192499458e-07,4.059473466626686584e-04
1.669381662670220567e-07,4.085806387956232447e-04
1.690986960536990368e-07,4.112160836583838783e-04
1.712749117840814303e-07,4.138536969135447191e-04
1.734668608607167074e-07,4.164934942709053851e-04
1.756745910863319158e-07,4.191354914878684746e-04
1.778981506660968472e-07,4.217797043698409383e-04
1.801375882098095142e-07,4.244261487706376193e-04
1.823929527346456731e-07,4.270748405928889669e-04
1.846642936669768731e-07,4.297257957884460409e-04
1.869516608449060504e-07,4.323790303587942427e-04
1.892551045212296548e-07,4.350345603554650956e-04
1.915746753647558183e-07,4.376924018804505723e-04
1.939104244638567322e-07,4.403525710866231153e-04
1.962624033283516803e-07,4.430150841781546806e-04
1.986306638919172980e-07,4.456799574109393059e-04
2.010152585151565843e-07,4.483472070930198520e-04
2.034162399877142605e-07,4.510168495850139865e-04
2.058336615307497097e-07,4.536889013005457501e-04
2.082675767999001890e-07,4.563633787066790747e-04
2.107180398878207638e-07,4.590402983243527116e-04
2.131851053264637792e-07,4.617196767288173813e-04
2.156688280902478220e-07,4.644015305500797004e-04
2.181692635986830732e-07,4.670858764733422592e-04
2.206864677186630874e-07,4.697727312394524811e-04
2.232204967677179292e-07,4.724621116453515371e-04
2.257714075166991881e-07,4.751540345445235845e-04
2.283392571921297272e-07,4.778485168474546556e-04
2.309241034797783741e-07,4.805455755220869925e-04
2.335260045270466480e-07,4.832452275942786409e-04
2.361450189458269399e-07,4.859474901482703610e-04
2.387812058158350844e-07,4.886523803271492329e-04
2.414346246870932251e-07,4.913599153333165440e-04
2.441053355829944592e-07,4.940701124289627235e-04
2.467933990037034893e-07,4.967829889365412473e-04
2.494988759287449446e-07,4.994985622392443319e-04
2.522218278204235409e-07,5.022168497814876809e-04
2.549623166260966172e-07,5.049378690693926298e-04
2.577204047828880858e-07,5.076616376712727360e-04
2.604961552192563431e-07,5.103881732181267655e-04
2.632896313587120031e-07,5.131174934041289690e-04
2.661008971237976821e-07,5.158496159871277069e-04
2.689300169379798990e-07,5.185845587891465668e-04
2.717770557298422597e-07,5.213223396968854825e-04
2.746420789363975141e-07,5.240629766622271644e-04
2.775251525059291935e-07,5.268064877027500356e-04
2.804263429018333277e-07,5.295528909022371566e-04
2.833457171058830167e-07,5.323022044111966420e-04
2.862833426212259211e-07,5.350544464473801264e-04
2.892392874769592455e-07,5.378096352963051326e-04
2.922136202302574330e-07,5.405677893117847048e-04
2.952064099711168729e-07,5.433289269164560649e-04
2.982177263249745028e-07,5.460930666023143662e-04
3.012476394571492264e-07,5.488602269312526250e-04
3.042962200760020871e-07,5.516304265356014374e-04
3.073635394367441576e-07,5.544036841186735735e-04
3.104496693448010080e-07,5.571800184553132342e-04
3.135546821605533900e-07,5.599594483924499703e-04
3.166786508017514400e-07,5.627419928496518427e-04
3.198216487486467985e-07,5.655276708196881226e-04
3.229837500469590784e-07,5.683165013690919930e-04
3.261650293120481905e-07,5.711085036387280201e-04
3.293655617333921302e-07,5.739036968443642864e-04
3.325854230772980653e-07,5.767021002772488615e-04
3.358246896922343025e-07,5.795037333046870309e-04
3.390834385124414536e-07,5.823086153706275242e-04
3.423617470615243845e-07,5.851167659962497195e-04
3.456596934571437719e-07,5.879282047805526896e-04
3.489773564151103960e-07,5.907429514009566096e-04
3.523148152536290400e-07,5.935610256138965741e-04
3.556721498970767867e-07,5.963824472554328949e-04
3.590494408810299472e-07,5.992072362418561938e-04
3.624467693562433158e-07,6.020354125703008446e-04
3.658642170931084219e-07,6.048669963193635101e-04
3.693018664853675051e-07,6.077020076497252577e-04
3.727598005560307282e-07,6.105404668047746501e-04
3.762381029607538800e-07,6.133823941112431961e-04
3.797368579926846747e-07,6.162278099798368988e-04
3.832561505870432936e-07,6.190767349058771268e-04
3.867960663260082834e-07,6.219291894699458239e-04
3.903566914430108543e-07,6.247851943385351620e-04
3.939381128279230099e-07,6.276447702646975211e-04
3.975404180312729122e-07,6.305079380887095627e-04
4.011636952696980269e-07,6.333747187387319668e-04
4.048080334303574242e-07,6.362451332314775177e-04
4.084735220758215937e-07,6.391192026728872121e-04
4.121602514496634973e-07,6.419969482588063674e-04
4.158683124808025250e-07,6.448783912756665855e-04
4.195977967885520695e-07,6.477635531011767143e-04
4.233487966884986237e-07,6.506524552050128342e-04
4.271214051969227098e-07,6.535451191495195199e-04
4.309157160359429110e-07,6.564415665904129457e-04
4.347318236399414099e-07,6.593418192774868096e-04
4.385698231591267682e-07,6.622458990553309419e-04
4.424298104663997640e-07,6.651538278640460123e-04
4.463118821619463751e-07,6.680656277399726548e-04
4.502161355790608656e-07,6.709813208164192933e-04
4.541426687897960249e-07,6.739009293243985316e-04
4.580915806102460600e-07,6.768244755933680969e-04
4.620629706058273156e-07,6.797519820519789396e-04
4.660569390981559177e-07,6.826834712288273443e-04
4.700735871697828989e-07,6.856189657532122447e-04
4.741130166701460876e-07,6.885584883559008875e-04
4.781753302219124790e-07,6.915020618698992667e-04
4.822606312266662726e-07,6.944497092312252673e-04
4.863690238704544503e-07,6.974014534796927614e-04
4.905006131304411730e-07,7.003573177597005811e-04
4.946555047807545844e-07,7.033173253210226860e-04
4.988338053987802653e-07,7.062814995196127488e-04
5.030356223713619393e-07,7.092498638184070074e-04
5.072610639005204263e-07,7.122224417881377421e-04
5.115102390107490325e-07,7.151992571081532569e-04
5.157832575550987402e-07,7.181803335672416570e-04
5.200802302212668926e-07,7.211656950644636244e-04
5.244012685384360321e-07,7.241553656099908309e-04
5.287464848840282469e-07,7.271493693259492314e-04
5.331159924900220247e-07,7.301477304472704872e-04
5.375099054499812502e-07,7.331504733225533647e-04
5.419283387258963723e-07,7.361576224149243754e-04
5.463714081547859673e-07,7.391692023029124018e-04
5.508392304560735487e-07,7.421852376813267921e-04
5.553319232376456527e-07,7.452057533621412027e-04
5.598496050043348734e-07,7.482307742753888232e-04
5.643923951642167053e-07,7.512603254700618311e-04
5.689604140357316087e-07,7.542944321150159412e-04
5.735537828554003145e-07,7.573331194998879660e-04
5.781726237850876617e-07,7.603764130360157617e-04
5.828170599193854420e-07,7.634243382573658709e-04
5.874872152931209237e-07,7.664769208214740684e-04
5.921832148891423547e-07,7.695341865103865571e-04
5.969051846456474919e-07,7.725961612316102709e-04
6.016532514641160647e-07,7.756628710190768394e-04
6.064275432177431522e-07,7.787343420341063345e-04
6.112281887578033659e-07,7.818106005663824024e-04
6.160553179237954454e-07,7.848916730349381286e-04
6.209090615494075935e-07,7.879775859891434203e-04
6.257895514721207128e-07,7.910683661097077856e-04
6.306969205407257170e-07,7.941640402096861477e-04
6.356313026243876301e-07,7.972646352354937661e-04
6.405928326198159326e-07,8.003701782679309169e-04
6.455816464612077753e-07,8.034806965232175460e-04
6.505978811274580291e-07,8.065962173540305261e-04
6.556416746521636979e-07,8.097167682505568504e-04
6.607131661314374790e-07,8.128423768415502957e-04
6.658124957327962099e-07,8.159730708953982781e-04
6.709398047048161965e-07,8.191088783212006333e-04
6.760952353855792962e-07,8.222498271698514341e-04
6.812789312119344824e-07,8.253959456351347935e-04
6.864910367285074161e-07,8.285472620548292328e-04
6.917316975975359805e-07,8.317038049118180131e-04
6.970010606078872647e-07,8.348656028352130195e-04
7.022992736846176010e-07,8.380326846014865593e-04
7.076264858987385371e-07,8.412050791356112927e-04
7.129828474769623734e-07,8.443828155122104625e-04
7.183685098107837332e-07,8.475659229567203759e-04
7.237836254678061927e-07,8.507544308465588489e-04
7.292283482003716410e-07,8.539483687123066618e-04
7.347028329564991813e-07,8.571477662388989885e-04
7.402072358901079715e-07,8.603526532668215971e-04
7.457417143703882674e-07,8.635630597933281923e-04
7.513064269936986356e-07,8.667790159736560220e-04
7.569015335930772863e-07,8.700005521222600258e-04
7.625271952492173974e-07,8.732276987140561971e-04
7.681835743014914596e-07,8.764604863856729697e-04
7.738708343582328799e-07,8.796989459367143133e-04
7.795891403085181044e-07,8.829431083310386582e-04
7.853386583325954994e-07,8.861930046980399890e-04
7.911195559133946235e-07,8.894486663339475855e-04
7.969320018482114703e-07,8.927101247031336796e-04
8.027761662593352384e-07,8.959774114394353142e-04
8.086522206066909330e-07,8.992505583474808646e-04
8.145603376988767347e-07,9.025295974040381357e-04
8.205006917051105524e-07,9.058145607593665787e-04
8.264734581673582641e-07,9.091054807385849038e-04
8.324788140123923961e-07,9.124023898430488845e-04
8.385169375636543955e-07,9.157053207517436896e-04
8.445880085547468065e-07,9.190143063226853233e-04
8.506922081402115527e-07,9.223293795943382197e-04
8.568297189094544179e-07,9.256505737870410764e-04
8.630007248993541900e-07,9.289779223044509040e-04
8.692054116066002253e-07,9.323114587349940136e-04
8.754439660013115740e-07,9.356512168533341351e-04
8.817165765396289714e-07,9.389972306218499678e-04
8.880234331777937966e-07,9.423495341921327888e-04
8.943647273849310697e-07,9.457081619064880732e-04
9.007406521567450222e-07,9.490731482994591234e-04
9.071514020302016715e-07,9.524445280993582875e-04
9.135971730957270485e-07,9.558223362298154174e-04
9.200781630128893773e-07,9.592066078113394446e-04
9.265945710235916134e-07,9.625973781628943769e-04
9.331465979671864288e-07,9.659946828034877628e-04
9.397344462942126516e-07,9.693985574537769372e-04
9.463583200819356731e-07,9.728090380376866507e-04
9.530184250479645616e-07,9.762261606840429628e-04
9.597149685669686809e-07,9.796499617282217708e-04
9.664481596840501172e-07,9.830804777138154454e-04
9.732182091316335161e-07,9.865177453943056469e-04
9.800253293437450463e-07,9.899618017347640037e-04
9.868697344723379008e-07,9.934126839135587559e-04
9.937516404031684473e-07,9.968704293240810213e-04
1.000671264771700966e-06,1.000335075576487542e-03
1.007628826979023187e-06,1.003806660499456443e-03
1.014624548208623893e-06,1.007285222141963803e-03
1.021658651442919386e-06,1.010770798775072589e-03
1.028731361479529215e-06,1.014263428893740025e-03
1.035842904949046726e-06,1.017763151218642513e-03
1.042993510331517868e-06,1.021270004698016185e-03
1.050183407973432255e-06,1.024784028509515867e-03
1.057412830106520732e-06,1.028305262062088367e-03
1.064682010864188872e-06,1.031833744997869397e-03
1.071991186299895264e-06,1.035369517194092634e-03
1.079340594405289237e-06,1.038912618765019382e-03
1.086730475128679783e-06,1.042463090063884719e-03
1.094161070393117376e-06,1.046020971684865318e-03
1.101632624115163170e-06,1.049586304465062458e-03
1.109145382224361220e-06,1.053159129486505412e-03
1.116699592681748698e-06,1.056739488078174347e-03
1.124295505499792931e-06,1.060327421818040797e-03
1.131933372761220094e-06,1.063922972535129600e-03
1.139613448639798011e-06,1.067526182311598825e-03
1.147335989419049021e-06,1.071137093484840312e-03
1.155101253514414073e-06,1.074755748649601234e-03
1.162909501491487021e-06,1.078382190660124532e-03
1.170760996088832629e-06,1.082016462632311680e-03
1.178656002236931735e-06,1.085658607945902583e-03
1.186594787081896268e-06,1.089308670246681493e-03
1.194577620003794379e-06,1.092966693448702226e-03
1.202604772641497313e-06,1.096632721736534631e-03
1.210676518912343271e-06,1.100306799567529487e-03
1.218793135034962198e-06,1.103988971674113974e-03
1.226954899552114122e-06,1.107679283066101677e-03
1.235162093353692238e-06,1.111377779033027955e-03
1.243414999698818186e-06,1.115084505146508734e-03
1.251713904238854877e-06,1.118799507262621413e-03
1.260059095042326204e-06,1.122522831524310058e-03
1.268450862617624724e-06,1.126254524363813148e-03
1.276889499937273432e-06,1.129994632505114957e-03
1.285375302462215494e-06,1.133743202966425124e-03
1.293908568167061543e-06,1.137500283062675352e-03
1.302489597563999938e-06,1.141265920408048853e-03
1.311118693728887072e-06,1.145040162918528658e-03
1.319796162325835258e-06,1.148823058814475197e-03
1.328522311634208302e-06,1.152614656623226000e-03
1.337297452574038635e-06,1.156415005181727924e-03
1.346121898732021056e-06,1.160224153639185206e-03
1.354995966389241843e-06,1.164042151459744167e-03
1.363919974547388489e-06,1.167869048425200897e-03
1.372894244956772733e-06,1.171704894637731276e-03
1.381919102143365515e-06,1.175549740522660244e-03
1.390994873437578741e-06,1.179403636831246683e-03
1.400121889001893585e-06,1.183266634643502990e-03
1.409300481860175667e-06,1.187138785371043281e-03
1.418530987925993906e-06,1.191020140759956741e-03
1.427813746033183159e-06,1.194910752893715237e-03
1.437149097964133434e-06,1.198810674196105217e-03
1.446537388480915167e-06,1.202719957434194306e-03
1.455978965355744040e-06,1.206638655721325223e-03
1.465474179401240167e-06,1.210566822520140915e-03
1.475023384501800505e-06,1.214504511645638982e-03
1.484626937645413834e-06,1.218451777268264894e-03
1.494285198955811162e-06,1.222408673917026482e-03
1.503998531724593686e-06,1.226375256482647004e-03
1.513767302443291082e-06,1.230351580220751407e-03
1.523591880837677564e-06,1.234337700755081414e-03
1.533472639900552695e-06,1.238333674080745314e-03
1.543409955926725324e-06,1.242339556567505698e-03
